locationA,locationB,avg_purchase_to_delivery_days,avg_carrier_to_delivery_days,on_time_delivery,late_delivery,on_time_carrier,late_carrier,punctuality_ratio,total_successful_deliveries
Pathum Thani,Phetchaburi,12.1,7.6,9,1,7,3,0.9,10
Pathum Thani,Phra Nakhon Si Ayutthaya,11.4,9.4,9,1,10,0,0.9,10
Pathum Thani,Phrae,12.75,8.875,8,0,8,0,1.0,8
Pathum Thani,Phuket,19.5,13.0,4,2,4,2,0.6666666666666666,6
Pathum Thani,Prachin Buri,11.452380952380953,8.595238095238095,40,2,38,4,0.9523809523809523,42
Pathum Thani,Prachuap Khiri Khan,12.0,9.833333333333334,12,0,11,1,1.0,12
Pathum Thani,Ranong,12.0,10.2,5,0,5,0,1.0,5
Pathum Thani,Ratchaburi,16.833333333333332,14.083333333333334,9,3,11,1,0.75,12
Pathum Thani,Rayong,19.5,15.277777777777779,12,6,12,6,0.6666666666666666,18
Pathum Thani,Roi Et,14.39622641509434,10.981132075471699,94,12,95,11,0.8867924528301887,106
Pathum Thani,Sa Kaeo,11.235294117647058,7.764705882352941,15,2,15,2,0.8823529411764706,17
Pathum Thani,Sakon Nakhon,11.039473684210526,7.618421052631579,73,3,64,12,0.9605263157894737,76
Pathum Thani,Samut Prakan,12.357142857142858,6.214285714285714,10,4,9,5,0.7142857142857143,14
Pathum Thani,Samut Sakhon,12.5,8.666666666666666,5,1,5,1,0.8333333333333334,6
Pathum Thani,Samut Songkhram,13.285714285714286,9.142857142857142,14,0,11,3,1.0,14
Pathum Thani,Saraburi,19.25,16.125,5,3,8,0,0.625,8
Pathum Thani,Satun,15.333333333333334,13.666666666666666,3,0,3,0,1.0,3
Pathum Thani,Si Sa Ket,11.703947368421053,8.717105263157896,138,14,139,13,0.9078947368421053,152
Pathum Thani,Sing Buri,12.789473684210526,10.421052631578947,19,0,18,1,1.0,19
Pathum Thani,Songkhla,14.0,7.583333333333333,11,1,7,5,0.9166666666666666,12
Pathum Thani,Sukhothai,18.0,6.5,1,1,1,1,0.5,2
Pathum Thani,Suphan Buri,14.625,9.125,6,2,6,2,0.75,8
Pathum Thani,Surat Thani,8.0,7.5,2,0,2,0,1.0,2
Pathum Thani,Surin,11.779069767441861,8.220930232558139,76,10,74,12,0.8837209302325582,86
Pathum Thani,Tak,14.9,11.1,10,0,9,1,1.0,10
Pathum Thani,Trang,10.0,6.0,2,0,2,0,1.0,2
Pathum Thani,Trat,14.935483870967742,11.451612903225806,26,5,27,4,0.8387096774193549,31
Pathum Thani,Ubon Ratchathani,12.56578947368421,9.723684210526315,67,9,69,7,0.881578947368421,76
Pathum Thani,Udon Thani,13.666666666666666,10.88888888888889,7,2,8,1,0.7777777777777778,9
Pathum Thani,Uthai Thani,15.375,11.0,14,2,14,2,0.875,16
Pathum Thani,Uttaradit,18.9,16.0,9,1,10,0,0.9,10
Pathum Thani,Yala,12.0,2.0,1,0,1,0,1.0,1
Pathum Thani,Yasothon,14.419354838709678,10.612903225806452,28,3,27,4,0.9032258064516129,31
Pattani,Phra Nakhon Si Ayutthaya,12.862068965517242,9.10344827586207,26,3,22,7,0.896551724137931,29
Pattani,Prachin Buri,11.419354838709678,8.14516129032258,60,2,58,4,0.967741935483871,62
Pattani,Rayong,11.052631578947368,7.552631578947368,35,3,32,6,0.9210526315789473,38
Pattani,Roi Et,12.4,7.7,69,11,66,14,0.8625,80
Pattani,Sa Kaeo,10.214285714285714,6.0,13,1,12,2,0.9285714285714286,14
Pattani,Sakon Nakhon,10.466666666666667,7.766666666666667,57,3,57,3,0.95,60
Pattani,Samut Prakan,14.517241379310345,10.448275862068966,27,2,27,2,0.9310344827586207,29
Pattani,Saraburi,10.805194805194805,7.935064935064935,69,8,67,10,0.8961038961038961,77
Pattani,Si Sa Ket,12.627167630057803,9.390173410404625,312,34,309,37,0.9017341040462428,346
Pattani,Sing Buri,15.357142857142858,11.25,24,4,26,2,0.8571428571428571,28
Pattani,Surin,10.305555555555555,7.090277777777778,134,10,134,10,0.9305555555555556,144
Pattani,Trat,10.5,7.65,38,2,37,3,0.95,40
Pattani,Ubon Ratchathani,11.48076923076923,8.721153846153847,92,12,97,7,0.8846153846153846,104
Pattani,Udon Thani,12.706896551724139,8.46551724137931,53,5,52,6,0.9137931034482759,58
Pattani,Yasothon,11.222222222222221,8.0,25,2,25,2,0.9259259259259259,27
Phangnga,Phra Nakhon Si Ayutthaya,9.555555555555555,7.111111111111111,9,0,9,0,1.0,9
Phangnga,Prachin Buri,16.9,13.7,8,2,9,1,0.8,10
Phangnga,Rayong,9.444444444444445,6.666666666666667,9,0,9,0,1.0,9
Phangnga,Roi Et,7.545454545454546,4.363636363636363,11,0,10,1,1.0,11
Phangnga,Sa Kaeo,15.0,11.5,2,0,2,0,1.0,2
Phangnga,Sakon Nakhon,15.5,12.5,4,0,3,1,1.0,4
Phangnga,Samut Prakan,7.5,5.5,2,0,2,0,1.0,2
Phangnga,Saraburi,8.5,6.166666666666667,12,0,11,1,1.0,12
Phangnga,Si Sa Ket,10.818181818181818,7.745454545454545,48,7,50,5,0.8727272727272727,55
Phangnga,Sing Buri,4.0,2.0,3,0,3,0,1.0,3
Phangnga,Surin,9.285714285714286,4.190476190476191,19,2,18,3,0.9047619047619048,21
Phangnga,Trat,12.5,11.5,2,0,2,0,1.0,2
Phangnga,Ubon Ratchathani,8.833333333333334,6.583333333333333,12,0,12,0,1.0,12
Phangnga,Udon Thani,9.416666666666666,4.75,12,0,12,0,1.0,12
Phangnga,Yasothon,6.375,4.5,8,0,8,0,1.0,8
Phatthalung,Phra Nakhon Si Ayutthaya,9.857142857142858,8.0,6,1,6,1,0.8571428571428571,7
Phatthalung,Prachin Buri,11.125,8.5625,15,1,16,0,0.9375,16
Phatthalung,Rayong,7.0,4.166666666666667,6,0,6,0,1.0,6
Phatthalung,Roi Et,12.208333333333334,8.416666666666666,22,2,18,6,0.9166666666666666,24
Phatthalung,Sa Kaeo,6.5,4.0,2,0,2,0,1.0,2
Phatthalung,Sakon Nakhon,7.0,4.25,7,1,7,1,0.875,8
Phatthalung,Samut Prakan,13.833333333333334,10.5,5,1,6,0,0.8333333333333334,6
Phatthalung,Saraburi,10.2,8.1,10,0,10,0,1.0,10
Phatthalung,Si Sa Ket,12.538461538461538,9.461538461538462,75,3,71,7,0.9615384615384616,78
Phatthalung,Sing Buri,4.0,3.0,1,0,1,0,1.0,1
Phatthalung,Surin,12.857142857142858,8.80952380952381,18,3,18,3,0.8571428571428571,21
Phatthalung,Trat,19.4,17.6,8,2,10,0,0.8,10
Phatthalung,Ubon Ratchathani,11.2,8.366666666666667,29,1,28,2,0.9666666666666667,30
Phatthalung,Udon Thani,7.857142857142857,4.428571428571429,7,0,6,1,1.0,7
Phatthalung,Yasothon,7.0,7.0,1,0,1,0,1.0,1
Phetchaburi,Phra Nakhon Si Ayutthaya,9.666666666666666,6.888888888888889,18,0,16,2,1.0,18
Phetchaburi,Prachin Buri,16.08695652173913,12.73913043478261,21,2,23,0,0.9130434782608695,23
Phetchaburi,Rayong,10.285714285714286,7.714285714285714,7,0,7,0,1.0,7
Phetchaburi,Roi Et,11.866666666666667,7.866666666666666,30,0,24,6,1.0,30
Phetchaburi,Sa Kaeo,12.75,12.0,4,0,4,0,1.0,4
Phetchaburi,Sakon Nakhon,13.38888888888889,11.277777777777779,15,3,17,1,0.8333333333333334,18
Phetchaburi,Samut Prakan,15.25,8.0,8,0,6,2,1.0,8
Phetchaburi,Saraburi,11.833333333333334,9.0,23,1,23,1,0.9583333333333334,24
Phetchaburi,Si Sa Ket,13.397590361445783,10.518072289156626,73,10,78,5,0.8795180722891566,83
Phetchaburi,Sing Buri,11.333333333333334,8.666666666666666,6,0,5,1,1.0,6
Phetchaburi,Surin,9.733333333333333,6.266666666666667,29,1,29,1,0.9666666666666667,30
Phetchaburi,Trat,11.692307692307692,8.538461538461538,12,1,10,3,0.9230769230769231,13
Phetchaburi,Ubon Ratchathani,9.333333333333334,7.181818181818182,32,1,31,2,0.9696969696969697,33
Phetchaburi,Udon Thani,11.956521739130435,7.869565217391305,22,1,19,4,0.9565217391304348,23
Phetchaburi,Yasothon,8.5,7.4,9,1,10,0,0.9,10
Phra Nakhon Si Ayutthaya,Phra Nakhon Si Ayutthaya,7.454545454545454,4.636363636363637,10,1,10,1,0.9090909090909091,11
Phra Nakhon Si Ayutthaya,Phrae,12.8,7.35,19,1,16,4,0.95,20
Phra Nakhon Si Ayutthaya,Phuket,12.4,8.8,5,0,3,2,1.0,5
Phra Nakhon Si Ayutthaya,Prachin Buri,10.985714285714286,7.328571428571428,63,7,61,9,0.9,70
Phra Nakhon Si Ayutthaya,Prachuap Khiri Khan,5.1,3.3,10,0,10,0,1.0,10
Phra Nakhon Si Ayutthaya,Ranong,9.266666666666667,7.6,15,0,15,0,1.0,15
Phra Nakhon Si Ayutthaya,Ratchaburi,8.666666666666666,5.428571428571429,21,0,20,1,1.0,21
Phra Nakhon Si Ayutthaya,Rayong,16.17142857142857,12.942857142857143,33,2,26,9,0.9428571428571428,35
Phra Nakhon Si Ayutthaya,Roi Et,12.034782608695652,8.156521739130435,106,9,100,15,0.9217391304347826,115
Phra Nakhon Si Ayutthaya,Sa Kaeo,12.025641025641026,8.666666666666666,37,2,34,5,0.9487179487179487,39
Phra Nakhon Si Ayutthaya,Sakon Nakhon,12.744,9.864,111,14,112,13,0.888,125
Phra Nakhon Si Ayutthaya,Samut Prakan,8.96,6.36,24,1,22,3,0.96,25
Phra Nakhon Si Ayutthaya,Samut Sakhon,4.333333333333333,1.8333333333333333,6,0,6,0,1.0,6
Phra Nakhon Si Ayutthaya,Samut Songkhram,11.15,8.05,20,0,19,1,1.0,20
Phra Nakhon Si Ayutthaya,Saraburi,8.9375,6.125,16,0,15,1,1.0,16
Phra Nakhon Si Ayutthaya,Satun,12.083333333333334,9.333333333333334,10,2,11,1,0.8333333333333334,12
Phra Nakhon Si Ayutthaya,Si Sa Ket,11.196629213483146,7.730337078651686,169,9,163,15,0.949438202247191,178
Phra Nakhon Si Ayutthaya,Sing Buri,12.153846153846153,9.615384615384615,11,2,13,0,0.8461538461538461,13
Phra Nakhon Si Ayutthaya,Songkhla,10.133333333333333,6.866666666666666,13,2,14,1,0.8666666666666667,15
Phra Nakhon Si Ayutthaya,Sukhothai,16.333333333333332,8.0,8,1,7,2,0.8888888888888888,9
Phra Nakhon Si Ayutthaya,Suphan Buri,10.0,7.3,10,0,9,1,1.0,10
Phra Nakhon Si Ayutthaya,Surat Thani,9.25,7.5,4,0,4,0,1.0,4
Phra Nakhon Si Ayutthaya,Surin,12.928571428571429,9.696428571428571,103,9,101,11,0.9196428571428571,112
Phra Nakhon Si Ayutthaya,Tak,9.615384615384615,6.615384615384615,13,0,11,2,1.0,13
Phra Nakhon Si Ayutthaya,Trang,5.4,4.2,3,2,5,0,0.6,5
Phra Nakhon Si Ayutthaya,Trat,13.46875,9.34375,29,3,27,5,0.90625,32
Phra Nakhon Si Ayutthaya,Ubon Ratchathani,13.523809523809524,10.723809523809523,95,10,97,8,0.9047619047619048,105
Phra Nakhon Si Ayutthaya,Udon Thani,11.166666666666666,7.75,12,0,11,1,1.0,12
Phra Nakhon Si Ayutthaya,Uthai Thani,14.157894736842104,8.263157894736842,17,2,16,3,0.8947368421052632,19
Phra Nakhon Si Ayutthaya,Uttaradit,13.142857142857142,7.0,7,0,5,2,1.0,7
Phra Nakhon Si Ayutthaya,Yala,14.25,11.75,3,1,4,0,0.75,4
Phra Nakhon Si Ayutthaya,Yasothon,9.787234042553191,6.595744680851064,46,1,42,5,0.9787234042553191,47
Phrae,Prachin Buri,12.4,9.65,19,1,19,1,0.95,20
Phrae,Rayong,10.9375,8.875,15,1,15,1,0.9375,16
Phrae,Roi Et,11.4,8.571428571428571,31,4,33,2,0.8857142857142857,35
Phrae,Sa Kaeo,14.75,11.25,4,0,4,0,1.0,4
Phrae,Sakon Nakhon,9.6,8.32,23,2,25,0,0.92,25
Phrae,Samut Prakan,7.0,5.538461538461538,13,0,13,0,1.0,13
Phrae,Saraburi,10.414634146341463,7.463414634146342,39,2,40,1,0.9512195121951219,41
Phrae,Si Sa Ket,12.083916083916083,9.181818181818182,135,8,131,12,0.9440559440559441,143
Phrae,Sing Buri,6.0,4.375,8,0,8,0,1.0,8
Phrae,Surin,12.628571428571428,9.742857142857142,66,4,67,3,0.9428571428571428,70
Phrae,Trat,10.411764705882353,8.0,16,1,15,2,0.9411764705882353,17
Phrae,Ubon Ratchathani,11.5,8.45,39,1,38,2,0.975,40
Phrae,Udon Thani,15.444444444444445,10.37037037037037,24,3,21,6,0.8888888888888888,27
Phrae,Yasothon,17.533333333333335,14.6,13,2,15,0,0.8666666666666667,15
Phuket,Prachin Buri,19.0,10.727272727272727,7,4,9,2,0.6363636363636364,11
Phuket,Rayong,9.285714285714286,6.571428571428571,7,0,6,1,1.0,7
Phuket,Roi Et,7.375,4.25,8,0,7,1,1.0,8
Phuket,Sa Kaeo,10.0,9.0,1,0,1,0,1.0,1
Phuket,Sakon Nakhon,10.0,8.5,6,0,6,0,1.0,6
Phuket,Samut Prakan,9.333333333333334,6.666666666666667,3,0,3,0,1.0,3
Phuket,Saraburi,13.5,10.333333333333334,6,0,6,0,1.0,6
Phuket,Si Sa Ket,11.18421052631579,8.921052631578947,37,1,36,2,0.9736842105263158,38
Phuket,Sing Buri,14.666666666666666,11.333333333333334,3,0,3,0,1.0,3
Phuket,Surin,12.0625,9.1875,14,2,15,1,0.875,16
Phuket,Trat,14.714285714285714,11.285714285714286,7,0,5,2,1.0,7
Phuket,Ubon Ratchathani,10.95,8.65,20,0,18,2,1.0,20
Phuket,Udon Thani,10.142857142857142,8.285714285714286,7,0,7,0,1.0,7
Prachin Buri,Prachin Buri,12.1,9.1,56,4,56,4,0.9333333333333333,60
Prachin Buri,Prachuap Khiri Khan,9.229166666666666,5.458333333333333,47,1,42,6,0.9791666666666666,48
Prachin Buri,Ranong,13.333333333333334,9.4,13,2,12,3,0.8666666666666667,15
Prachin Buri,Ratchaburi,12.575757575757576,9.757575757575758,30,3,29,4,0.9090909090909091,33
Prachin Buri,Rayong,12.734375,9.46875,62,2,58,6,0.96875,64
Prachin Buri,Roi Et,12.041269841269841,9.015873015873016,289,26,303,12,0.9174603174603174,315
Prachin Buri,Sa Kaeo,12.191011235955056,9.382022471910112,79,10,88,1,0.8876404494382022,89
Prachin Buri,Sakon Nakhon,12.427884615384615,9.615384615384615,188,20,195,13,0.9038461538461539,208
Prachin Buri,Samut Prakan,13.020833333333334,10.854166666666666,41,7,48,0,0.8541666666666666,48
Prachin Buri,Samut Sakhon,9.636363636363637,6.454545454545454,10,1,11,0,0.9090909090909091,11
Prachin Buri,Samut Songkhram,14.891891891891891,10.0,37,0,32,5,1.0,37
Prachin Buri,Saraburi,11.596491228070175,8.929824561403509,106,8,106,8,0.9298245614035088,114
Prachin Buri,Satun,12.875,9.75,6,2,7,1,0.75,8
Prachin Buri,Si Sa Ket,12.598790322580646,9.637096774193548,453,43,456,40,0.9133064516129032,496
Prachin Buri,Sing Buri,11.806451612903226,9.0,28,3,28,3,0.9032258064516129,31
Prachin Buri,Songkhla,16.333333333333332,13.333333333333334,11,1,12,0,0.9166666666666666,12
Prachin Buri,Sukhothai,9.333333333333334,7.0,3,0,3,0,1.0,3
Prachin Buri,Suphan Buri,17.181818181818183,13.454545454545455,8,3,10,1,0.7272727272727273,11
Prachin Buri,Surat Thani,7.0,5.666666666666667,3,0,3,0,1.0,3
Prachin Buri,Surin,12.584415584415584,9.380952380952381,213,18,214,17,0.922077922077922,231
Prachin Buri,Tak,13.35,10.15,18,2,19,1,0.9,20
Prachin Buri,Trang,13.0,9.0,9,2,9,2,0.8181818181818182,11
Prachin Buri,Trat,11.414893617021276,9.02127659574468,88,6,86,8,0.9361702127659575,94
Prachin Buri,Ubon Ratchathani,12.909774436090226,9.657894736842104,242,24,247,19,0.9097744360902256,266
Prachin Buri,Udon Thani,11.472972972972974,8.283783783783784,70,4,67,7,0.9459459459459459,74
Prachin Buri,Uthai Thani,11.514285714285714,8.6,33,2,31,4,0.9428571428571428,35
Prachin Buri,Uttaradit,11.26086956521739,7.3478260869565215,20,3,20,3,0.8695652173913043,23
Prachin Buri,Yala,8.0,7.0,1,0,1,0,1.0,1
Prachin Buri,Yasothon,12.908045977011493,10.195402298850574,78,9,84,3,0.896551724137931,87
Prachuap Khiri Khan,Rayong,7.555555555555555,3.6666666666666665,9,0,8,1,1.0,9
Prachuap Khiri Khan,Roi Et,13.842105263157896,8.157894736842104,33,5,31,7,0.868421052631579,38
Prachuap Khiri Khan,Sa Kaeo,7.25,5.0,4,0,4,0,1.0,4
Prachuap Khiri Khan,Sakon Nakhon,14.96,12.12,24,1,23,2,0.96,25
Prachuap Khiri Khan,Samut Prakan,10.636363636363637,6.545454545454546,10,1,10,1,0.9090909090909091,11
Prachuap Khiri Khan,Saraburi,11.183673469387756,8.775510204081632,44,5,48,1,0.8979591836734694,49
Prachuap Khiri Khan,Si Sa Ket,11.734104046242775,8.364161849710984,157,16,159,14,0.9075144508670521,173
Prachuap Khiri Khan,Sing Buri,6.4,4.7,10,0,10,0,1.0,10
Prachuap Khiri Khan,Surin,11.36231884057971,8.44927536231884,62,7,63,6,0.8985507246376812,69
Prachuap Khiri Khan,Trat,9.3125,7.3125,16,0,15,1,1.0,16
Prachuap Khiri Khan,Ubon Ratchathani,12.264150943396226,9.547169811320755,48,5,49,4,0.9056603773584906,53
Prachuap Khiri Khan,Udon Thani,9.761904761904763,6.428571428571429,19,2,21,0,0.9047619047619048,21
Prachuap Khiri Khan,Yasothon,12.833333333333334,7.833333333333333,6,0,5,1,1.0,6
Ranong,Rayong,9.333333333333334,7.166666666666667,6,0,6,0,1.0,6
Ranong,Roi Et,10.071428571428571,6.928571428571429,27,1,27,1,0.9642857142857143,28
Ranong,Sakon Nakhon,7.681818181818182,5.818181818181818,20,2,21,1,0.9090909090909091,22
Ranong,Samut Prakan,15.6,10.4,4,1,4,1,0.8,5
Ranong,Saraburi,10.434782608695652,8.0,21,2,22,1,0.9130434782608695,23
Ranong,Si Sa Ket,11.363636363636363,8.75,83,5,81,7,0.9431818181818182,88
Ranong,Sing Buri,8.666666666666666,6.333333333333333,3,0,3,0,1.0,3
Ranong,Surin,12.863636363636363,9.227272727272727,19,3,21,1,0.8636363636363636,22
Ranong,Trat,10.181818181818182,7.545454545454546,10,1,10,1,0.9090909090909091,11
Ranong,Ubon Ratchathani,14.222222222222221,11.666666666666666,17,1,17,1,0.9444444444444444,18
Ranong,Udon Thani,12.25,9.333333333333334,11,1,12,0,0.9166666666666666,12
Ranong,Yasothon,8.0,5.888888888888889,9,0,8,1,1.0,9
Ratchaburi,Rayong,10.0,7.3,10,0,10,0,1.0,10
Ratchaburi,Roi Et,10.372093023255815,7.116279069767442,39,4,37,6,0.9069767441860465,43
Ratchaburi,Sa Kaeo,2.0,1.0,1,0,1,0,1.0,1
Ratchaburi,Sakon Nakhon,7.5,5.458333333333333,23,1,21,3,0.9583333333333334,24
Ratchaburi,Samut Prakan,6.888888888888889,4.277777777777778,18,0,17,1,1.0,18
Ratchaburi,Saraburi,8.620689655172415,6.275862068965517,29,0,28,1,1.0,29
Ratchaburi,Si Sa Ket,13.420731707317072,9.841463414634147,146,18,138,26,0.8902439024390244,164
Ratchaburi,Sing Buri,5.545454545454546,2.6363636363636362,9,2,11,0,0.8181818181818182,11
Ratchaburi,Surin,11.737704918032787,8.688524590163935,55,6,54,7,0.9016393442622951,61
Ratchaburi,Trat,9.166666666666666,5.25,12,0,12,0,1.0,12
Ratchaburi,Ubon Ratchathani,8.657894736842104,6.157894736842105,36,2,35,3,0.9473684210526315,38
Ratchaburi,Udon Thani,9.090909090909092,5.636363636363637,22,0,20,2,1.0,22
Ratchaburi,Yasothon,8.818181818181818,7.363636363636363,11,0,11,0,1.0,11
Rayong,Rayong,13.142857142857142,10.714285714285714,6,1,6,1,0.8571428571428571,7
Rayong,Roi Et,13.564885496183207,10.183206106870228,123,8,115,16,0.9389312977099237,131
Rayong,Sa Kaeo,12.357142857142858,8.535714285714286,25,3,23,5,0.8928571428571429,28
Rayong,Sakon Nakhon,13.596491228070175,10.070175438596491,103,11,101,13,0.9035087719298246,114
Rayong,Samut Prakan,10.043478260869565,5.913043478260869,22,1,19,4,0.9565217391304348,23
Rayong,Samut Sakhon,8.166666666666666,5.833333333333333,6,0,6,0,1.0,6
Rayong,Samut Songkhram,9.9,7.3,10,0,9,1,1.0,10
Rayong,Saraburi,10.441176470588236,7.088235294117647,33,1,33,1,0.9705882352941176,34
Rayong,Satun,9.666666666666666,8.0,3,0,3,0,1.0,3
Rayong,Si Sa Ket,11.29004329004329,8.2987012987013,218,13,218,13,0.9437229437229437,231
Rayong,Sing Buri,13.05,10.3,17,3,18,2,0.85,20
Rayong,Songkhla,13.166666666666666,12.166666666666666,5,1,6,0,0.8333333333333334,6
Rayong,Sukhothai,4.0,1.6666666666666667,3,0,3,0,1.0,3
Rayong,Suphan Buri,11.0,9.4,9,1,10,0,0.9,10
Rayong,Surat Thani,5.6,3.8,10,0,10,0,1.0,10
Rayong,Surin,13.791666666666666,10.416666666666666,80,16,89,7,0.8333333333333334,96
Rayong,Tak,8.733333333333333,5.666666666666667,15,0,14,1,1.0,15
Rayong,Trang,7.25,3.75,4,0,4,0,1.0,4
Rayong,Trat,12.4,8.6,23,2,22,3,0.92,25
Rayong,Ubon Ratchathani,11.826923076923077,9.35576923076923,99,5,98,6,0.9519230769230769,104
Rayong,Udon Thani,11.105263157894736,7.2105263157894735,17,2,16,3,0.8947368421052632,19
Rayong,Uthai Thani,13.153846153846153,9.461538461538462,11,2,11,2,0.8461538461538461,13
Rayong,Uttaradit,20.11764705882353,17.529411764705884,10,7,16,1,0.5882352941176471,17
Rayong,Yala,8.0,6.0,2,0,2,0,1.0,2
Rayong,Yasothon,13.044444444444444,9.844444444444445,39,6,40,5,0.8666666666666667,45
Roi Et,Roi Et,10.398550724637682,6.916666666666667,259,17,243,33,0.9384057971014492,276
Roi Et,Sa Kaeo,11.232142857142858,7.75,104,8,103,9,0.9285714285714286,112
Roi Et,Sakon Nakhon,12.188202247191011,9.00561797752809,330,26,328,28,0.9269662921348315,356
Roi Et,Samut Prakan,9.484126984126984,6.277777777777778,121,5,114,12,0.9603174603174603,126
Roi Et,Samut Sakhon,8.1,5.6,10,0,10,0,1.0,10
Roi Et,Samut Songkhram,10.807692307692308,7.673076923076923,46,6,48,4,0.8846153846153846,52
Roi Et,Saraburi,10.706293706293707,7.905594405594406,265,21,271,15,0.9265734265734266,286
Roi Et,Satun,11.653846153846153,7.769230769230769,23,3,24,2,0.8846153846153846,26
Roi Et,Si Sa Ket,11.887432536622976,8.738627602158829,1200,97,1187,110,0.9252120277563608,1297
Roi Et,Sing Buri,11.608108108108109,9.08108108108108,70,4,70,4,0.9459459459459459,74
Roi Et,Songkhla,11.4375,8.3125,32,0,29,3,1.0,32
Roi Et,Sukhothai,11.529411764705882,8.647058823529411,16,1,17,0,0.9411764705882353,17
Roi Et,Suphan Buri,14.363636363636363,11.909090909090908,8,3,11,0,0.7272727272727273,11
Roi Et,Surat Thani,13.5,9.6,10,0,8,2,1.0,10
Roi Et,Surin,11.63953488372093,8.307308970099667,563,39,553,49,0.9352159468438538,602
Roi Et,Tak,11.263157894736842,6.815789473684211,36,2,30,8,0.9473684210526315,38
Roi Et,Trang,7.090909090909091,4.454545454545454,11,0,9,2,1.0,11
Roi Et,Trat,10.694610778443113,7.538922155688622,158,9,153,14,0.9461077844311377,167
Roi Et,Ubon Ratchathani,11.02626641651032,8.24577861163227,505,28,498,35,0.9474671669793621,533
Roi Et,Udon Thani,11.253886010362693,8.238341968911918,173,20,182,11,0.8963730569948186,193
Roi Et,Uthai Thani,11.514285714285714,7.142857142857143,32,3,30,5,0.9142857142857143,35
Roi Et,Uttaradit,9.826086956521738,6.565217391304348,23,0,19,4,1.0,23
Roi Et,Yala,10.0,3.0,1,0,0,1,1.0,1
Roi Et,Yasothon,11.365384615384615,8.48076923076923,142,14,144,12,0.9102564102564102,156
Sa Kaeo,Sa Kaeo,6.857142857142857,5.142857142857143,7,0,7,0,1.0,7
Sa Kaeo,Sakon Nakhon,10.3625,7.3125,77,3,72,8,0.9625,80
Sa Kaeo,Samut Prakan,11.238095238095237,6.666666666666667,20,1,20,1,0.9523809523809523,21
Sa Kaeo,Samut Songkhram,5.0,2.0,2,0,2,0,1.0,2
Sa Kaeo,Saraburi,10.914634146341463,8.634146341463415,79,3,77,5,0.9634146341463414,82
Sa Kaeo,Satun,6.0,4.5,2,0,2,0,1.0,2
Sa Kaeo,Si Sa Ket,13.284848484848485,10.06969696969697,298,32,294,36,0.9030303030303031,330
Sa Kaeo,Sing Buri,14.375,12.5,7,1,7,1,0.875,8
Sa Kaeo,Songkhla,8.333333333333334,8.333333333333334,3,0,3,0,1.0,3
Sa Kaeo,Sukhothai,15.666666666666666,12.333333333333334,3,0,3,0,1.0,3
Sa Kaeo,Surat Thani,7.0,5.666666666666667,3,0,3,0,1.0,3
Sa Kaeo,Surin,12.142857142857142,9.084415584415584,141,13,142,12,0.9155844155844156,154
Sa Kaeo,Tak,11.0,7.0,3,0,2,1,1.0,3
Sa Kaeo,Trat,13.482758620689655,9.586206896551724,25,4,22,7,0.8620689655172413,29
Sa Kaeo,Ubon Ratchathani,12.008547008547009,9.290598290598291,108,9,112,5,0.9230769230769231,117
Sa Kaeo,Udon Thani,10.333333333333334,7.826086956521739,67,2,68,1,0.9710144927536232,69
Sa Kaeo,Uthai Thani,13.333333333333334,10.0,3,0,3,0,1.0,3
Sa Kaeo,Uttaradit,12.5,10.0,4,0,4,0,1.0,4
Sa Kaeo,Yala,13.0,11.0,1,0,1,0,1.0,1
Sa Kaeo,Yasothon,11.675675675675675,9.08108108108108,35,2,37,0,0.9459459459459459,37
Sakon Nakhon,Sakon Nakhon,11.631205673758865,9.198581560283689,129,12,133,8,0.9148936170212766,141
Sakon Nakhon,Samut Prakan,12.158536585365853,9.158536585365853,76,6,77,5,0.926829268292683,82
Sakon Nakhon,Samut Sakhon,7.8,5.8,5,0,5,0,1.0,5
Sakon Nakhon,Samut Songkhram,10.894736842105264,8.947368421052632,35,3,38,0,0.9210526315789473,38
Sakon Nakhon,Saraburi,12.122641509433961,9.278301886792454,194,18,195,17,0.9150943396226415,212
Sakon Nakhon,Satun,13.0,10.0,12,1,11,2,0.9230769230769231,13
Sakon Nakhon,Si Sa Ket,12.444227005870841,9.268101761252446,927,95,929,93,0.9070450097847358,1022
Sakon Nakhon,Sing Buri,11.535714285714286,8.928571428571429,54,2,53,3,0.9642857142857143,56
Sakon Nakhon,Songkhla,18.0,13.2,8,2,9,1,0.8,10
Sakon Nakhon,Sukhothai,11.0,7.8,5,0,4,1,1.0,5
Sakon Nakhon,Suphan Buri,12.5,10.1,9,1,10,0,0.9,10
Sakon Nakhon,Surat Thani,10.583333333333334,7.416666666666667,10,2,9,3,0.8333333333333334,12
Sakon Nakhon,Surin,12.491379310344827,9.495689655172415,426,38,432,32,0.9181034482758621,464
Sakon Nakhon,Tak,9.944444444444445,6.833333333333333,17,1,17,1,0.9444444444444444,18
Sakon Nakhon,Trang,13.777777777777779,10.11111111111111,8,1,8,1,0.8888888888888888,9
Sakon Nakhon,Trat,12.624113475177305,9.453900709219859,128,13,122,19,0.9078014184397163,141
Sakon Nakhon,Ubon Ratchathani,11.389333333333333,8.36,356,19,346,29,0.9493333333333334,375
Sakon Nakhon,Udon Thani,12.255172413793103,8.317241379310344,138,7,132,13,0.9517241379310345,145
